tweet_url,tweet_support_message
https://twitter.com/Juliamoorex/status/918921560081207296,it sure does.  things will get better.  hope you feel well soon.
https://twitter.com/MassageInROC/status/919036658011574273,I think it would have been nice to have had one in your city.
https://twitter.com/MassageInROC/status/919036658011574273,why?
https://twitter.com/taylorroth_/status/917189476090302464,ouch.  happens like that sometimes.  good luck!
https://twitter.com/taylorroth_/status/917189476090302464,Ouch.  I feel for you....
https://twitter.com/forwjh/status/918672111836782593,95 in english...well done! you sound like a real good student.
https://twitter.com/forwjh/status/918672111836782593,You should talk to your teacher about extra credit. But a 95 is a great great already. You're doing great!
https://twitter.com/Javiera43Ale/status/919009913858387969,i wish i could.  hope you feel better soon!  best wishes
https://twitter.com/Javiera43Ale/status/919009913858387969,I'm gonna get a flu shot and then the ingredients to make chicken soup. Need anything else?
https://twitter.com/givenpvrpose/status/918996945250775040,All you can do is pray for her a lot.
https://twitter.com/givenpvrpose/status/918996945250775040,pray for her; and/or send pleasant thoughts her way and let her know how you feel.
https://twitter.com/varsitybaran/status/917487753373380609,Totally unfair.  Text me if you need a shoulder.
https://twitter.com/varsitybaran/status/917487753373380609,"oh no, how did he die?"
https://twitter.com/mama_sav/status/918952812729442304,"Aww, im so sorry!"
https://twitter.com/mama_sav/status/918952812729442304,i'm so sorry; i went thru that myself.  each day will get better for you.  and remember he's at rest now.  god bless.
https://twitter.com/wdw_wonderIand/status/916092920876453888,You are right.  There are far better things you can spend that much money on.
https://twitter.com/wdw_wonderIand/status/916092920876453888,I'll send you a lottery ticket.  You never know...
https://twitter.com/adam99868223/status/919133179818192897,That is insane.  Can you talk to anyone in the office?
https://twitter.com/adam99868223/status/919133179818192897,It takes 7 to 10 business days.  Thanks for your patience.
https://twitter.com/kihyugyeom/status/918282334704504832,I'm so sorry to hear about your cousin passing.  May they rest in peace.
https://twitter.com/kihyugyeom/status/918282334704504832,school would understand!
https://twitter.com/nickivubaby/status/918948782343036929,oh wow\
https://twitter.com/nickivubaby/status/918948782343036929,"Oh my God!  That is so sad!  Did you know her, by any chance?"
https://twitter.com/suckmyouija/status/918835391070920707,"That sure is rough, hopefully he will get through"
https://twitter.com/suckmyouija/status/918835391070920707,"oh, im sad for him."
https://twitter.com/ddtPieVAC/status/918416303140065280,"Wow, bummer.  Too bad."
https://twitter.com/ddtPieVAC/status/918416303140065280,I am so sorry.  I am thinking of you.  Please let us know the results of the test.
https://twitter.com/alxnasxgi/status/918686819046133760,You will be fine.  You are a good student.
https://twitter.com/alxnasxgi/status/918686819046133760,"hang in there; just do your best, it's all you can do.  good luck and let me know how it turns out."
https://twitter.com/CoreOlijah/status/917545312373243905,I care and I just happen to have two extra dollars in my pocket
https://twitter.com/CoreOlijah/status/917545312373243905,At least it was only two bucks!
https://twitter.com/shinychangkyun/status/918705758656593921,Call me and we'll talk
https://twitter.com/shinychangkyun/status/918705758656593921,He will forgive you :)
https://twitter.com/roxas1705_/status/919150508199120898,I am sorry for your loss.
https://twitter.com/roxas1705_/status/919150508199120898,yes RIP tsm
https://twitter.com/LauraRenegar/status/915769868565323776,"I'll do that, Laura! What a sad story."
https://twitter.com/LauraRenegar/status/915769868565323776,i'm so sorry.  i definitely will send up some prayers; my heart goes out to her.
https://twitter.com/NonChron/status/915659687990882310,I know :(
https://twitter.com/NonChron/status/915659687990882310,"Yes, I agree.  Too bad we always have to worry about $ for medical issues."
https://twitter.com/cee_mariie/status/918992526362718213,I'm bringing flowers over today.
https://twitter.com/cee_mariie/status/918992526362718213,why???
https://twitter.com/Renee_Roman10/status/919110846952779776,I can fix you a real quick meal and bring it over!  Let me know!
https://twitter.com/Renee_Roman10/status/919110846952779776,noooo.... at least you didn't go with McD's cause that's what I usually end up with
https://twitter.com/kiyhunshines/status/918968535337934850,"Yea, that's tough.  Something will free up soon."
https://twitter.com/kiyhunshines/status/918968535337934850,sorry for the stress...try and stay as calm as you can.  good luck.
https://twitter.com/iaminternbot/status/918318713673256960,i'm sorry.  if he's a good boss he'll understand what you're going through and help you work through this. keep me posted.
https://twitter.com/iaminternbot/status/918318713673256960,Why were you crying at work?  Call me when you're on break and we'll talk about this.
https://twitter.com/lashtonings/status/918312324317855744,is she at work?
https://twitter.com/lashtonings/status/918312324317855744,You will see her soon.
https://twitter.com/itskasandriaaa/status/918325545313677317,im sorry honey
https://twitter.com/itskasandriaaa/status/918325545313677317,"You'll be there soon, bro.  Hang in."
https://twitter.com/ryanbyewood/status/919066833038270464,LOL! i hope you feel better.  sleep always helps me feel better.
https://twitter.com/ryanbyewood/status/919066833038270464,omg maybe you should set a timer or something. glad you're not sick!
https://twitter.com/vickysmyth221/status/918826496965431296,"Man, school just sucks."
https://twitter.com/vickysmyth221/status/918826496965431296,that's rough!
https://twitter.com/__queeenday/status/918677536028184576,what r u in hospital for?
https://twitter.com/__queeenday/status/918677536028184576,sorry...let me know if you get any medical results.
https://twitter.com/Kristal_Ibarra/status/917136855283519488,that is very sad.  give her time and lots of love.
https://twitter.com/Kristal_Ibarra/status/917136855283519488,"oh, that's so sad!"
https://twitter.com/britney_luna13/status/918991337260646400,you'll see him soon!
https://twitter.com/britney_luna13/status/918991337260646400,i'm really sorry...hang in there and best wishes.
https://twitter.com/_LeElianaa/status/915570325139673088,maybe you can share the pet and the expenses or I can help search for cheaper food and medical care
https://twitter.com/_LeElianaa/status/915570325139673088,That's the price you pay for unconditional love.
https://twitter.com/Lazza1307/status/918988096254947328,Life will get better soon.  Have hope!
https://twitter.com/Lazza1307/status/918988096254947328,wow that's rough
https://twitter.com/hit_punch/status/919067169073242113,feel better honey!
https://twitter.com/allergictothotz/status/917077729635430400,thats more than i have!
https://twitter.com/allergictothotz/status/917077729635430400,I'm used to having far less than that.
https://twitter.com/jaylenexxo/status/918472804995141632,So sad.  She's up in heaven now.
https://twitter.com/jaylenexxo/status/918472804995141632,sing her a song!
https://twitter.com/FaiiithAnn/status/918641602033315840,i'm sorry.  hang in there! best wishes
https://twitter.com/FaiiithAnn/status/918641602033315840,where did he go
https://twitter.com/gillboard/status/918374347563188225,Hang in there.  You'll do better soon!
https://twitter.com/gillboard/status/918374347563188225,almost all of mine does too!
https://twitter.com/paulinavelascoo/status/919011866193596416,oh i know
https://twitter.com/paulinavelascoo/status/919011866193596416,hope you feel better soon!
https://twitter.com/NTILAUREN/status/915980964450361344,call customer service?
https://twitter.com/thinbabee/status/918991755848032257,real sorry to hear that.  hope it's not serious...let me know.  best wishes.
https://twitter.com/thinbabee/status/918991755848032257,Are you ok?  What hospital are you in?
https://twitter.com/thrumyeyes98/status/918958124383571971,"It's nearly over, and then we celebrate."
https://twitter.com/thrumyeyes98/status/918958124383571971,How exciting that you are graduating soon!  We have to get together to discuss your future plans.
https://twitter.com/malditaseaari/status/918753413491343361,You'll be together soon enough.  Congrats!
https://twitter.com/malditaseaari/status/918753413491343361,where is she then>
https://twitter.com/drakesbbymama/status/919051880591790082,"I know, I love Halloween!"
https://twitter.com/drakesbbymama/status/919051880591790082,"You still could, if you don't stay up too late"
https://twitter.com/xxsvmyxx/status/916041777173422085,"Amen, share this pls"
https://twitter.com/xxsvmyxx/status/916041777173422085,"excellent words of wisdom.  some people, unfortunately, will never understand.  best wishes to you."
https://twitter.com/dn9ne/status/919082674052042752,"I know how you feel.  I hate going to work but when I do, I feel so much better!"
https://twitter.com/dn9ne/status/919082674052042752,i feel ya!
https://twitter.com/Sanfranita/status/917172398767484928,"oh my god, im so sorry!"
https://twitter.com/Sanfranita/status/917172398767484928,i'm very sorry to hear that.  these days many things can be done about this.  keep me posted please.
https://twitter.com/latcheslwt/status/918082508872351745,you will find some1 better!!
https://twitter.com/latcheslwt/status/918082508872351745,Aw.  Their loss.
https://twitter.com/hi_itsharriet/status/919105636566257666,I agree.  I hope there are no bumps on the road for you today!
https://twitter.com/hi_itsharriet/status/919105636566257666,haha amen!
https://twitter.com/jaureskrewella/status/918720911166996481,That is so wonderful!  I am so happy for the both of you!
https://twitter.com/jaureskrewella/status/918720911166996481,"And you have to give her credit for improving your sarcasm, too."
https://twitter.com/cetracy29/status/918947902453616640,tomorrow will be better!
https://twitter.com/cetracy29/status/918947902453616640,Better stay in bed and rest.  You deserve it.
https://twitter.com/ChristianAlec94/status/918635468782227456,she is in my thoughts
https://twitter.com/ChristianAlec94/status/918635468782227456,my prayers are going out.  chest pains can mean many things...hang in there.
https://twitter.com/grace_corinne20/status/918195730623401984,sorry...hang in there; better days are in store.
https://twitter.com/grace_corinne20/status/918195730623401984,"that sucks, i feel for ya!"
https://twitter.com/bIushtaes/status/919145271707058176,Same here.  Someday...
https://twitter.com/httpabbs/status/918495219330449408,yes it's absurd and i hope there are some real consequences for this so called student.
https://twitter.com/httpabbs/status/918495219330449408,Oh that is awful that you had to witness that!!  How are you doing now?
https://twitter.com/visualmyngsoo/status/918620323817254912,"wow, congrats!"
https://twitter.com/visualmyngsoo/status/918620323817254912,"this is how it starts... don't be one of those people who's always at the office, make time for yourself?"
https://twitter.com/Karryssa_9/status/916000803948597249,Very sad!  I'm sorry you weren't able to go.  May your aunt rest in peace.
https://twitter.com/Karryssa_9/status/916000803948597249,"aww, why not?"
https://twitter.com/juliered4u/status/919061873248624640,Have a hot toddy and rest up.  Feel better!
https://twitter.com/juliered4u/status/919061873248624640,sorry; hope you feel better soon.
https://twitter.com/goldengrierrs/status/918913165450149889,so expensive!
https://twitter.com/goldengrierrs/status/918913165450149889,I know some people!  Text me!
https://twitter.com/bbyfurl/status/919075519353602048,Too bad. You getting one anyway?
https://twitter.com/bbyfurl/status/919075519353602048,There is always tomorrow to get one.
https://twitter.com/Envymrsanderson/status/918646583138373632,"I'm sorry, I've heard some minerals can help."
https://twitter.com/Envymrsanderson/status/918646583138373632,"Ouch, that sucks"
https://twitter.com/hglaurente/status/918675475228250113,"i know, so sad!!"
https://twitter.com/hglaurente/status/918675475228250113,i heard about Grape-kun; i'm sad about that too.  hang in there; things will get better.
https://twitter.com/penguin19832002/status/917632783949991936,I am thinking of you today.
https://twitter.com/penguin19832002/status/917632783949991936,best wishes to you.  just treasure the good times you had with her.
https://twitter.com/ETHANNSR0SE/status/919029986979401728,sorry...hope you feel better soon.  there's nothing better than sleep when i'm not feeling up to par.
https://twitter.com/ETHANNSR0SE/status/919029986979401728,im so sorry to hear that
https://twitter.com/ivy_urias/status/918277136921673728,i bet she missed you too!
https://twitter.com/ivy_urias/status/918277136921673728,i'm sorry.  consider giving her some flowers when you see her!
https://twitter.com/indigofizz/status/917875841031458816,"She's probably like that with everyone, hang in there."
https://twitter.com/indigofizz/status/917875841031458816,must be very tough working for people like that.  have you considered employment elsewhere?
https://twitter.com/mhamadhussain94/status/918959838079668225,how did u lose it?
https://twitter.com/mhamadhussain94/status/918959838079668225,Things will get better soon.
https://twitter.com/itsdanabby/status/918348324087873536,"Wow, that is awful.  Hope you boss comes back soon."
https://twitter.com/itsdanabby/status/918348324087873536,what is happening?
https://twitter.com/JudithArnopp/status/919082499489353728,So sorry for your loss.
https://twitter.com/JudithArnopp/status/919082499489353728,yes RIP poor harold!
https://twitter.com/Vonnnievonvon/status/919107818275340289,"cheer up, it could be worse!"
https://twitter.com/Vonnnievonvon/status/919107818275340289,"party twice as hard Saturday night, rest Sunday"
https://twitter.com/cmbariana/status/919076509188472834,Ugh i hate being broke
https://twitter.com/cmbariana/status/919076509188472834,"Save your money!  You need to save up to go on vacation next month, remember?"
https://twitter.com/shawnndertrades/status/919046258517405696,Have you considered test prep?
https://twitter.com/shawnndertrades/status/919046258517405696,"i know, it's so hard!"
https://twitter.com/yoonseokpdf/status/916859312538079232,wow that is expensive!
https://twitter.com/yoonseokpdf/status/916859312538079232,man that's a lot of money for a sweater.  not something i'd do.
https://twitter.com/taylappan/status/918665720950554624,well you did what you had to do; you couldn't take any chances.  good luck; it will all work out.
https://twitter.com/taylappan/status/918665720950554624,I'm sure everything will work out.
https://twitter.com/MadyCharron/status/919046808608956416,You will feel better soon.
https://twitter.com/_MollyMargaret_/status/915963519782330369,"Take a hot bath, binge watch Netflix and Ben & Jerry's for dinner - my prescription for stress."
https://twitter.com/_MollyMargaret_/status/915963519782330369,aww have some ice cream and face the day hunny!
https://twitter.com/krnrizfia/status/918834520970838016,you will only have to drive half the time and have help with the luggage
https://twitter.com/krnrizfia/status/918834520970838016,"Thats so bad, every lady deserves a wild weekend with her girlfriends."
https://twitter.com/TheNoizyToyz/status/918901004216696833,I am going to the store.  What can I bring you?
https://twitter.com/TheNoizyToyz/status/918901004216696833,yeah i know how that feels!
https://twitter.com/Frxnkie1/status/915737897302495232,wow you must do a lot of driving
https://twitter.com/Frxnkie1/status/915737897302495232,man that's a lot to pay for gas.  any alternatives? car pool? availabilities closer to home? good luck
https://twitter.com/sabeyyy/status/919128468104908801,have a great day!
https://twitter.com/sabeyyy/status/919128468104908801,"Hey, you 're making money!! Good job!"
https://twitter.com/michaela_mariah/status/918990473116622848,hope u feel better soon!
https://twitter.com/michaela_mariah/status/918990473116622848,I feel for you.  Get well soon.
https://twitter.com/XxMargaret_/status/918484249619189760,haha i feel ur pain
https://twitter.com/XxMargaret_/status/918484249619189760,"You absolutely have the greatest hair.  Anyone would be lucky to have you!  When you meet the right one, you'll know it."
https://twitter.com/MojoTheJester/status/919158505722040320,"Ouch, that sucks!"
https://twitter.com/MojoTheJester/status/919158505722040320,"You ought to complain, and try to get that money to your bank account."
https://twitter.com/sabthek918882882671738887/status/918882882671738887,yes that's a rough policy; so they can keep down their number of transactions.  good luck.
https://twitter.com/sabthek918882882671738887/status/918882882671738887,Crazy.  I have $5 if you need it.
https://twitter.com/Calvynx/status/918613203344609281,Bummer.  Need me to go with you?
https://twitter.com/Calvynx/status/918613203344609281,"why, what's wrong?"
https://twitter.com/Jnthnvsqz/status/918661728241565696,LOL. Good enough reason for a bf!
https://twitter.com/Jnthnvsqz/status/918661728241565696,haha me neither
https://twitter.com/GyalRightHere_h/status/918476752145567746,sorry to hear that...best wishes.
https://twitter.com/GyalRightHere_h/status/918476752145567746,She will be in my prayers.
https://twitter.com/camihara/status/918769909089398786,Try to work it out!
https://twitter.com/camihara/status/918769909089398786,Really sorry to hear.  Come over and we'll watch a movie.
https://twitter.com/Joy_Mogami/status/918827203529531393,sounds like a fun day!
https://twitter.com/Joy_Mogami/status/918827203529531393,"Yea, what a bummer.  Hope the work goes by fast."
https://twitter.com/wazzapyall/status/917040095546372096,good luck to you!!
https://twitter.com/wazzapyall/status/917040095546372096,Fingers and toes crossed.
https://twitter.com/jessicasgrafs/status/918714772601704449,so sad when animals die!
https://twitter.com/jessicasgrafs/status/918714772601704449,i understand.  i love dogs too.  good luck.
https://twitter.com/baekwang_/status/918763064295440384,Do you think you failed?
https://twitter.com/baekwang_/status/918763064295440384,try and stay as calm as you can; good luck.
https://twitter.com/maryeeeelll_/status/919121981370351616,i could use some cash myself.  good luck!
https://twitter.com/maryeeeelll_/status/919121981370351616,"Oh, dear.  Would my treating you to dinner tomorrow night help?"
https://twitter.com/TheHenshinGamer/status/916945168326189057,I know I hate struggling with debt
https://twitter.com/TheHenshinGamer/status/916945168326189057,I know EXACTLY how you feel; so frustrating.  just try to make sure that you're on a good LONG TERM financial path.
https://twitter.com/JonNxdve918512362813923329t/status/918512362813923329,believe me i can relate to financial issues.  good luck; do the best you can.
https://twitter.com/JonNxdve918512362813923329t/status/918512362813923329,"Ramen time!!!  Just kidding, I know how it is, buddy."
https://twitter.com/Luc918957670589087744RedPanda/status/918957670589087744,try and keep in touch with your co-workers and best of luck at the new job!
https://twitter.com/Luc918957670589087744RedPanda/status/918957670589087744,good luck at new job!
https://twitter.com/guitaristyles/status/918211802353295362,what happened to his wrist?
https://twitter.com/guitaristyles/status/918211802353295362,good luck; let me know when you have more info.
https://twitter.com/itsjuliawhut/status/918195049023844352,absolutely fine now. need better hand-eye coordination with knife and avocado. i curse guacamole.
https://twitter.com/itsjuliawhut/status/918195049023844352,it's ok im ok
https://twitter.com/666jjk/status/918580957686517760,who is oomf?
https://twitter.com/666jjk/status/918580957686517760,is it me - only kidding - not really -who then -whatcha gonna do about it
https://twitter.com/SethMilller/status/918252450905067520,you will find someone.
https://twitter.com/SethMilller/status/918252450905067520,"Soon, bro.  You'll get one."
https://twitter.com/Vylette_emm/status/919105233996857344,Bummer.  So do I.
https://twitter.com/Vylette_emm/status/919105233996857344,Treat yourself to a strong latte before you go in.
https://twitter.com/barajasonnn/status/917632413609598981,that's good; he (she) is showing confidence in you.  good luck.
https://twitter.com/barajasonnn/status/917632413609598981,that's a GOOD thing
https://twitter.com/OJayPT/status/917777110764269568,I think there might be an issue
https://twitter.com/OJayPT/status/917777110764269568,Bummer.  Keep trying.  Hopefully you'll get through.
https://twitter.com/outofmyplanet/status/919005249796562946,"Wow, what a bummer!  I'll bring over some soup."
https://twitter.com/outofmyplanet/status/919005249796562946,yes I hate being sick
https://twitter.com/_hamizah/status/919064642093064192,neither do I
https://twitter.com/_hamizah/status/919064642093064192,i can understand that.  good luck...you'll get through it.
https://twitter.com/sarahGeddon/status/918885418409476096,So that stinks.  Sorry that happened.
https://twitter.com/sarahGeddon/status/918885418409476096,"Ouch, that sucks!"
https://twitter.com/114gx1007g/status/919039831900086273,ugh I hate women like that
https://twitter.com/114gx1007g/status/919039831900086273,I agree with you there.  So immature.
https://twitter.com/juibe/status/918534863623516160,Bummer.  Waay too much money.
https://twitter.com/juibe/status/918534863623516160,wow that's expensive
https://twitter.com/http_monstax/status/916848793391435777,OK!
https://twitter.com/http_monstax/status/916848793391435777,It's just twitter.  Work is your priority now.
https://twitter.com/kaywhxtever/status/918873089148059648,"Sorry, bad timing.  Maybe later."
https://twitter.com/kaywhxtever/status/918873089148059648,terrible timing!
https://twitter.com/daxpacito/status/917623412163358722,wow how did it happen
https://twitter.com/daxpacito/status/917623412163358722,RIP.
https://twitter.com/hoelyjm/status/918446601353363456,Good luck!  I know you'll do well!
https://twitter.com/hoelyjm/status/918446601353363456,Good luck!
https://twitter.com/gregmrodriguez/status/919065505759092736,"Oh, no.  Feel better!!"
https://twitter.com/gregmrodriguez/status/919065505759092736,"Wow, you better take it easy.  You looked great."
https://twitter.com/Mpum_mpum/status/918815361163808770,"take a walk during lunch to burn calories, show yourself off and eat away from others...your goal awaits"
https://twitter.com/Mpum_mpum/status/918815361163808770,"Dieting does suck but you can cheat on it every once in a while, can't you?"
https://twitter.com/krystalbellax/status/918983509854826496,"oh, how sad!"
https://twitter.com/krystalbellax/status/918983509854826496,OMG.  Really?  Bummer.
https://twitter.com/maamaajaaaay/status/918313696924917761,"There's always hope, buddy..."
https://twitter.com/maamaajaaaay/status/918313696924917761,she might!
https://twitter.com/trishaelaine_/status/918821682587897857,so sorry for your loss!
https://twitter.com/trishaelaine_/status/918821682587897857,best wishes.  remember all the great times you had with him.
https://twitter.com/DeadSkinnyFatty/status/918398499431112709,sounds like you have a lot of serious thinking to do.  good luck and let me know if i can help; things will turn out okay.
https://twitter.com/DeadSkinnyFatty/status/918398499431112709,just pretend!
https://twitter.com/ReejReblo/status/919150154040492037,Aww! :(
https://twitter.com/pokemonpaege/status/916498926110478336,that's a good cause!
https://twitter.com/pokemonpaege/status/916498926110478336,Good luck!  I'll pray for you.
https://twitter.com/seaoutros/status/919081590042398720,good luck on school work!
https://twitter.com/seaoutros/status/919081590042398720,I really hope you get better soon!  ''
https://twitter.com/whyyougagging/status/917861415389683713,That is insane!
https://twitter.com/whyyougagging/status/917861415389683713,"wow, that's horrible"
https://twitter.com/megancatherinex/status/917483134786162688,yeah it's crazy!
https://twitter.com/megancatherinex/status/917483134786162688,How? - you are the overachieving multitasker who is going to show us how - reach for the moon!
https://twitter.com/KhaiSwagical/status/918684903369142272,Oh no!  Come over so we can grieve together!  What a penguin!
https://twitter.com/KhaiSwagical/status/918684903369142272,How very sad!
https://twitter.com/powerful_sjw/status/918473892280270848,call him out!
https://twitter.com/powerful_sjw/status/918473892280270848,That guy is scum.  Report him to HR.
https://twitter.com/hoying_exe/status/918709611363831810,nerve urself up and just do it!
https://twitter.com/hoying_exe/status/918709611363831810,Maybe tonight is the best time!  Good luck.
https://twitter.com/m_salas_16/status/918993657352675330,Only two more days!
https://twitter.com/m_salas_16/status/918993657352675330,hang in there! give her a big kiss and hug when you see her.
https://twitter.com/saraahproffitt/status/918606795819704320,Awww..I'm sorry!
https://twitter.com/saraahproffitt/status/918606795819704320,"oh, how sweet"
https://twitter.com/Denishaaaaa/status/918502057711099905,What happened?
https://twitter.com/Denishaaaaa/status/918502057711099905,"why, what happened?"
https://twitter.com/nanaberry15/status/919146257683058689,"I get my motivation in bills, debt and bankruptcy...nagging spouse...demanding children."
https://twitter.com/nanaberry15/status/919146257683058689,Any chance of taking a mental health day?
https://twitter.com/hannah_madison_/status/919044538336935936,i know the feeling
https://twitter.com/hannah_madison_/status/919044538336935936,Big friend hugs xo.
https://twitter.com/bxndstrxsh/status/918109961749778432,did you pass?
https://twitter.com/bxndstrxsh/status/918109961749778432,"sorry...i know the feeling.  just do your best, and good luck."
https://twitter.com/softiehyuck/status/918006585686761473,"Just four more weeks, then you have a holiday."
https://twitter.com/softiehyuck/status/918006585686761473,"you can do it! let's do something fun when you're finished. for now, hang in there"
https://twitter.com/ETHANNSR0SE/status/919038230187692032,yeah that's understandable
https://twitter.com/ETHANNSR0SE/status/919038230187692032,interesting..same goes for me.  when i'm sick i also get sad.  wait it out; things will get better.  try listening to some good music.
https://twitter.com/theriseofgomez/status/918344376186576896,Misery loves company.  You stay happy!!
https://twitter.com/theriseofgomez/status/918344376186576896,I hate fake people
https://twitter.com/Loud8Wild/status/919098388750114817,prayers going out.  best wishes.
https://twitter.com/Loud8Wild/status/919098388750114817,What a sweet tribute
https://twitter.com/finestlily/status/918652554266980353,think positive!!
https://twitter.com/finestlily/status/918652554266980353,Stay strong!  Maybe you will pass.
https://twitter.com/HAZZZZZ_/status/918856720109117440,why did u leave?
https://twitter.com/HAZZZZZ_/status/918856720109117440,"Well, that stunk.  You deserved better."
https://twitter.com/doyoungfluff/status/918351272620822531,Wow.  I have faith you will do well tomorrow.
https://twitter.com/doyoungfluff/status/918351272620822531,you better go study!
https://twitter.com/BlithePeach/status/918351968652886017,I know how he feels
https://twitter.com/BlithePeach/status/918351968652886017,"Well, that's just silly.  I hope he comes around."
https://twitter.com/shannanalam/status/918997532662992896,Maybe it is just what you need!
https://twitter.com/shannanalam/status/918997532662992896,"Just nerves, it's normal!"
https://twitter.com/jinkiqayo/status/918756099930562560,Only to not have all the stress and worries of an adult
https://twitter.com/jinkiqayo/status/918756099930562560,yes me too!
https://twitter.com/mutantTrigger/status/918501995585179650,oh you just back some bad memories to me.  yes that was a terrible class for me too.
https://twitter.com/mutantTrigger/status/918501995585179650,yes it's boring
https://twitter.com/_sam5sos/status/918782461013716993,Oh no! Can you make it up?
https://twitter.com/_sam5sos/status/918782461013716993,Dont worry. Just ask the professor if he can help.
https://twitter.com/ffs_cam/status/918966304278831104,"Put the phone away so you don't have to give up Twitter forever, just until after homework's done."
https://twitter.com/ffs_cam/status/918966304278831104,remember...BALANCE.  try not to stress about it.  good luck.
https://twitter.com/Raspy_3/status/919127694461325314,"Sorry to hear about that.  Now is ok, imo."
https://twitter.com/Raspy_3/status/919127694461325314,Get a new pet now.
https://twitter.com/iaminternbot/status/918726336344219648,"Thats not good.  Try to hold it together at work, and we'll talk later."
https://twitter.com/iaminternbot/status/918726336344219648,Bummer.  Was she supportive?
https://twitter.com/andreacondino/status/918776362390786048,just hang in there and keep studying
https://twitter.com/andreacondino/status/918776362390786048,So sorry to hear that.  I know a few good tutors.
https://twitter.com/NetherNinja/status/916087488120283142,"ouch, sorry for you!"
https://twitter.com/NetherNinja/status/916087488120283142,sorry to hear that. if you can't make arrangements contact the tax people and see if you can make  small periodic payments.  good luck.
https://twitter.com/shineenlightsme/status/918333652433383424,i know what you mean.  sorry.  all you can do is the best you can do.  don't put undue pressure on yourself.  good luck.
https://twitter.com/shineenlightsme/status/918333652433383424,AMEN brother
https://twitter.com/ewgrossfeelings/status/918878354664837120,Hey that's great news!  Congrats!  I know you have been waiting a long time for this!
https://twitter.com/ewgrossfeelings/status/918878354664837120,You;ll get the hang of it soon
https://twitter.com/THEE1TrueAnOnly/status/918878990940680192,Sad that people do that.
https://twitter.com/THEE1TrueAnOnly/status/918878990940680192,i know right!
https://twitter.com/OFFXCIALYOONGI/status/918855636875694080,he will understand!
https://twitter.com/OFFXCIALYOONGI/status/918855636875694080,"Wow, too bad.  Hope you feel better soon."
https://twitter.com/xgrimmiewizard/status/918656017336061952,i'm sorry.  good luck.
https://twitter.com/xgrimmiewizard/status/918656017336061952,she misses you too.
https://twitter.com/ErickRuiz316/status/918308591190380553,"Hang in there, dude.  Good times are coming."
https://twitter.com/ErickRuiz316/status/918308591190380553,I'm sure you will be able to find someone that will want to be your girlfriend!  Don't rush it!
https://twitter.com/shelby_Billsfan/status/918216220977127424,Medical bills are awful.
https://twitter.com/shelby_Billsfan/status/918216220977127424,What can I do to help?
https://twitter.com/shlotato/status/916907903533150208,"Ya, people just don't get it."
https://twitter.com/shlotato/status/916907903533150208,haha ur strong!
https://twitter.com/Guymandudefiend/status/916445813768884224,It's hard but you will learn to cope
https://twitter.com/Guymandudefiend/status/916445813768884224,"Even though I do not have this disease, but I know people that have it can have normal lives.  Do your research."
https://twitter.com/_Sam_Kerman/status/918873766679195648,yes; rest in peace.  sad.
https://twitter.com/_Sam_Kerman/status/918873766679195648,Oh how sad
https://twitter.com/BonanaSweg/status/918871886854893568,i will definitely do that.  i'm sorry.
https://twitter.com/BonanaSweg/status/918871886854893568,Thats so sad RIP
https://twitter.com/maisieellen_/status/917035328648761345,that's good that you know when to draw the line.  good job; all we can do is the best we can.  good luck; i'm sure you made a good decision.
https://twitter.com/maisieellen_/status/917035328648761345,That's a big workload
https://twitter.com/alysepadillaa/status/917784246470635520,I'm so sorry to hear this.  May your grandpa rest in peace.
https://twitter.com/alysepadillaa/status/917784246470635520,Praying for comfort and strength for you
https://twitter.com/cyphseok/status/918509302008102912,just take a few minutes to draw.
https://twitter.com/cyphseok/status/918509302008102912,can you take a little time out for jimin? good luck with the exams...hope you do great!
https://twitter.com/ragnbonedan/status/917116707168313345,why didnt you come?
https://twitter.com/ragnbonedan/status/917116707168313345,Too bad.  It really would have been nice.
https://twitter.com/peachcheoI/status/919096650387243009,Bummer.  i hope you get out soon.
https://twitter.com/angelabeevs/status/917569006956982272,prayers and wishes going out.
https://twitter.com/angelabeevs/status/917569006956982272,We need comfort and strength from Jesus
https://twitter.com/milevenrise/status/918337803859062784,these things sometimes happen.  you'll do better next time.
https://twitter.com/milevenrise/status/918337803859062784,It was only one test.  You can make up for it on the next one.
https://twitter.com/nadia_joyyy/status/918732026705879040,So sad.  I'm there for you if you want a shoulder.
https://twitter.com/nadia_joyyy/status/918732026705879040,That's a very long distance!
https://twitter.com/liztheshitz/status/916192693910466560,hopefully you'll find a job soon
https://twitter.com/liztheshitz/status/916192693910466560,good luck with it! you'll find something good.
https://twitter.com/Fabteachertips/status/918870533365788672,that's what happens when you enter the witness protection program--missing you here too
https://twitter.com/Fabteachertips/status/918870533365788672,youll get used to it soon!
https://twitter.com/hellowonho_/status/919055450435227648,apply there! they might take u.
https://twitter.com/hellowonho_/status/919055450435227648,Maybe you can!  Keep trying.
https://twitter.com/sowhatmiaa/status/918498337527013377,RIP Roel
https://twitter.com/sowhatmiaa/status/918498337527013377,RIP.  So sorry for your loss.
https://twitter.com/McateerMc/status/919071860251348992,That is tough.  Think about all that cash.
https://twitter.com/McateerMc/status/919071860251348992,I understand how you feel.
https://twitter.com/isabawl/status/919008408308563968,"hope you find someone to help you.  if not, try to do the best you can.  good luck."
